id,LoanNr_ChkDgt,Name,City,State,Bank,BankState,ApprovalDate,ApprovalFY,NoEmp,NewExist,CreateJob,RetainedJob,FranchiseCode,UrbanRural,RevLineCr,LowDoc,DisbursementDate,DisbursementGross,BalanceGross,Accept
28f5c815bb8,4550264006,SHERWOOD ENTERPRISES,CHICAGO,IL,BANCO POPULAR NORTH AMERICA,IL,1-Jun-01,2001,2,1.0,0,0,1,1,0,Y,31-Jul-01,"$95,000.00 ",$0.00 ,1
e736f5a17b5,8483654002,TRANCOR TRANSMISSIONS INC,RIVER GROVE,IL,BANCO POPULAR NORTH AMERICA,NY,18-Jan-05,2005,1,2.0,1,1,1,1,Y,N,31-Mar-05,"$25,071.00 ",$0.00 ,1
1e9d381badb,4040924003,"RICARDO LAQUATAN, DDS",CHICAGO,IL,FIRST MIDWEST BANK,IL,2-Nov-00,2001,3,1.0,0,0,1,1,0,Y,30-Jun-01,"$150,000.00 ",$0.00 ,1
802ea88df9e,2468695004,"Gmj Management, Llc",CHICAGO,IL,BBCN BANK,CA,21-May-07,2007,2,2.0,2,2,0,1,N,N,30-Jun-07,"$10,000.00 ",$0.00 ,0
d0c4a10dbaf,1907015008,"Repairx, Inc.",PROSPECT HTS,IL,JPMORGAN CHASE BANK NATL ASSOC,IL,6-Jul-06,2006,1,2.0,15,1,0,1,Y,N,31-Jul-06,"$95,512.00 ",$0.00 ,0
c6b0ec4324e,6306784006,MARATHON GAS STATION,ELGIN,IL,URBAN PARTNERSHIP BANK,IL,9-May-03,2003,4,1.0,0,0,50930,1,0,Y,31-Aug-03,"$110,000.00 ",$0.00 ,1
01e56d03766,2720894001,"DAVIN INDUSTRIES, INC.",ELK GROVE VILLAGE,IL,FIRST NATIONS BANK,IL,19-Jan-99,1999,25,1.0,0,0,1,0,N,N,31-May-99,"$350,000.00 ",$0.00 ,1
c4bf507ad59,4141953004,"FREEPORT SUPER 8 MOTEL, INC.",FREEPORT,IL,U.S. BANK NATIONAL ASSOCIATION,IL,19-Jun-90,1990,10,1.0,0,0,1,0,N,N,31-Oct-91,"$800,000.00 ",$0.00 ,1
fb9a4612905,8717534005,LEO'S LUNCHROOM INC,CHICAGO,IL,U.S. BANK NATIONAL ASSOCIATION,OH,18-Mar-05,2005,7,1.0,0,7,1,1,Y,N,30-Apr-05,"$73,203.00 ",$0.00 ,1
f036a63c682,9305303008,"PAUL A. GRENIER, D.C.",GODFREY,IL,U.S. BANK NATIONAL ASSOCIATION,IL,28-May-96,1996,2,1.0,0,0,1,0,N,Y,30-Sep-96,"$42,000.00 ",$0.00 ,1
89798d851fb,2005535006,"Marpol Trucking, Inc.",Mt. Prospect,IL,"PNC BANK, NATIONAL ASSOCIATION",DE,7-Sep-06,2006,1,1.0,0,1,0,1,N,N,30-Sep-06,"$30,000.00 ",$0.00 ,1
6d1ba73d326,8454143007,HAIR DESIGNERS,BLOOMINGTON,IL,CENTRAL ILLINOIS BANK A BRANCH,IL,23-Jun-95,1995,6,2.0,0,0,1,0,N,Y,31-Oct-95,"$20,000.00 ",$0.00 ,1
301ab42d057,6083343009,MILLER & LONGEWAY & ASSOC.,BARRINGTON,IL,"FIRSTMERIT BANK, N.A.",IL,30-Nov-93,1994,23,1.0,0,0,1,0,N,N,31-Jan-94,"$400,000.00 ",$0.00 ,1
edbffea0d79,5977454008,"RANCHO SANTA FE, INC.",BLOINGBROOK,IL,SMALL BUS. GROWTH CORP,IL,27-Dec-02,2003,16,2.0,16,0,1,1,N,N,12-Mar-03,"$635,000.00 ",$0.00 ,1
d4d6edbc173,6879963002,COMPUTERLAND OF DOWNERS GROVE,CHICAGO,IL,BMO HARRIS BK NATL ASSOC,IL,17-May-94,1994,6,1.0,0,0,19110,1,N,N,31-Oct-94,"$250,000.00 ",$0.00 ,1
5441f91f2d1,7347883006,"MARK A. FAUGHT, D.D.S.",URBANA,IL,BUSEY BANK,IL,25-Jul-94,1994,7,1.0,0,0,1,0,N,N,31-Oct-94,"$131,000.00 ",$0.00 ,1
2c93e4b3293,2291254009,WOODSTOCK MARATHAN,WOODSTOCK,IL,"SOMERCOR 504, INC.",IL,31-Aug-98,1998,6,2.0,6,0,50930,0,N,N,17-Nov-99,"$311,000.00 ",$0.00 ,1
9c568f24e95,8718233004,"PRECISE PERSONNEL SERVICES,INC",CHICAGO,IL,"BANKFINANCIAL, FSB",IL,18-Oct-95,1996,6,1.0,0,0,1,0,N,Y,31-Jan-96,"$10,000.00 ",$0.00 ,1
dc37796b32e,2964514010,"ACE MOTORS, INC.",RIVER GROVE,IL,BANCO POPULAR NORTH AMERICA,NY,25-May-99,1999,3,1.0,1,3,1,0,0,N,30-Jun-99,"$260,000.00 ",$0.00 ,1
9e6731b1677,4666485000,"Taste Media Group, LLC",CHICAGO,IL,JPMORGAN CHASE BANK NATL ASSOC,IL,2-May-11,2011,2,1.0,2,2,0,1,Y,N,2-May-11,"$92,467.00 ",$0.00 ,1
abbe5eba931,2493455004,Hofmeier & Zurawski Enterprise,GURNEE,IL,JPMORGAN CHASE BANK NATL ASSOC,IL,4-Jun-07,2007,1,2.0,1,1,0,1,Y,N,30-Jun-07,"$59,562.00 ",$0.00 ,1
e811c1266ad,2779855001,"Rosel School Of Cosmetology, P",CHICAGO,IL,JPMORGAN CHASE BANK NATL ASSOC,IL,26-Oct-07,2008,15,1.0,0,15,0,1,N,N,30-Apr-08,"$101,200.00 ",$0.00 ,1
92a2967a76b,5602063006,PLAY IT AGAIN SPORTS,CHAMPAIGN,IL,BUSEY BANK,IL,24-Mar-93,1993,6,1.0,0,0,1,0,N,N,31-Jul-93,"$70,000.00 ",$0.00 ,1
187652aa145,9854533010,"DAMAR FUNERAL HOME, INC.",JUSTICE,IL,SMALL BUS. GROWTH CORP,IL,19-Dec-96,1997,2,2.0,2,0,1,0,N,N,12-Aug-98,"$384,000.00 ",$0.00 ,1
ab25ef044a5,1494595008,BARBARA D. WHITE & COMPANY,CHICAGO,IL,CITIZENS BANK NATL ASSOC,RI,12-Oct-05,2006,2,1.0,1,3,0,1,Y,N,30-Nov-05,"$18,376.00 ",$0.00 ,1
318445e1119,3092435002,E Packaging & Fulfillment,CHICAGO,IL,BBCN BANK,CA,15-May-08,2008,10,1.0,5,5,0,1,N,N,31-May-08,"$20,000.00 ",$0.00 ,0
ac52170d148,2904783001,EMPIRE WOOD CARVING,CHICAGO,IL,GREATER METROPOLITAN CHICAGO,IL,8-May-87,1987,50,1.0,30,20,0,0,N,N,11-May-88,"$406,000.00 ",$0.00 ,1
058dcd6e30a,4056144010,EMSSCO INC,ADDISON,IL,BBCN BANK,IL,9-Nov-00,2001,3,1.0,0,3,1,1,0,N,30-Nov-00,"$82,000.00 ",$0.00 ,0
5550c01738d,2965144008,SAYEED NURUL IQBAL M.D. P.C.,CHICAGO,IL,BANK OF AMERICA NATL ASSOC,NC,25-May-99,1999,6,1.0,0,6,1,0,0,N,30-Jun-99,"$377,300.00 ",$0.00 ,1
6ec7d7b97b1,9074243005,"UNIVERSAL IRON WORKS, INC.",CICERO,IL,"READYCAP LENDING, LLC",CA,8-Mar-96,1996,9,1.0,0,0,1,0,0,N,30-Apr-96,"$43,000.00 ",$0.00 ,1
108be492770,9092313006,TRIPLE K DAY KARE,MAYWOOD,IL,URBAN PARTNERSHIP BANK,IL,14-Mar-96,1996,1,2.0,0,0,1,0,N,Y,30-Apr-96,"$7,276.00 ",$0.00 ,1
e3473976381,4063233004,C.D. CASH MANUFACTURING,CHICAGO,IL,U.S. BANK NATIONAL ASSOCIATION,OH,26-Apr-90,1990,25,1.0,0,0,1,0,N,N,31-Jul-90,"$635,000.00 ",$0.00 ,0
ca38cf7adf0,8652993005,EMPAC MICROSYSTEM CORP.,LOMBARD,IL,INTERNATIONAL BANK OF CHICAGO,IL,13-Sep-95,1995,14,1.0,0,0,1,0,N,N,31-Jan-96,"$455,000.00 ",$0.00 ,1
b6ccb7d2884,6524903007,ANDREW'S AT THE WESTBROOK,PARIS,IL,EDGAR CNTY BK & TR CO.,IL,5-Apr-94,1994,12,2.0,0,0,1,0,N,N,31-Oct-94,"$190,000.00 ",$0.00 ,1
0469ab22f40,2314986001,CITGO LINCOLNWOOD,CHICAGO,IL,"SOMERCOR 504, INC.",IL,9-Aug-06,2006,3,1.0,3,0,1,1,0,N,15-Nov-06,"$807,000.00 ",$0.00 ,1
49819b5478f,1943905001,Electronics Wholesale Center I,CHICAGO,IL,JPMORGAN CHASE BANK NATL ASSOC,IL,28-Jul-06,2006,5,1.0,6,5,0,1,Y,N,30-Nov-06,"$50,000.00 ",$0.00 ,1
75eb1b7e675,4465863008,WON-KOK CHINESE RESTAURANT,JOLIET,IL,WELLS FARGO BANK NATL ASSOC,SD,23-May-91,1991,4,2.0,0,0,1,0,N,N,31-Oct-91,"$180,000.00 ",$0.00 ,1
8add82608a5,1722645002,DONALD HAMPTON DBA HAIR 4 DAYS,CHICAGO,IL,CITIZENS BANK NATL ASSOC,RI,21-Mar-06,2006,7,1.0,0,7,0,1,Y,N,31-Mar-06,"$15,000.00 ",$0.00 ,0
1f6735e54ba,3145005007,Tea-Licious Cafe,Springfield,IL,"PNC BANK, NATIONAL ASSOCIATION",OH,2-Jul-08,2008,8,1.0,0,8,0,1,N,N,31-Jul-08,"$25,000.00 ",$0.00 ,1
a9d1b4ec058,2527445000,Jonny MacGee Jr.,CHICAGO,IL,BBCN BANK,CA,20-Jun-07,2007,2,1.0,4,6,0,1,N,N,30-Jun-07,"$25,000.00 ",$0.00 ,0
e2ad79c54bd,1725934005,"SHERLOCK SYSTEMS, INC.",BUFFALO GROVE,IL,BMO HARRIS BK NATL ASSOC,IL,8-Dec-97,1998,14,1.0,0,0,1,0,N,N,31-Jan-98,"$955,000.00 ",$0.00 ,1
3316903dda2,5153185003,Aerial Aborist Solutions,Charleston,IL,FIRST NEIGHBOR BANK NATL ASSOC,IL,4-Apr-12,2012,2,2.0,8,2,0,2,N,N,1-May-12,"$154,200.00 ",$0.00 ,1
52fa452eed1,7228384002,PACOT HOMES,CATLIN,IL,FIRST FINAN BANK NATL ASSOC,IL,2-Mar-04,2004,2,2.0,0,0,1,2,0,Y,30-Apr-04,"$67,400.00 ",$0.00 ,1
fe31f5ef914,1746053004,TANIA'S LIQUORS INC/E&M SANCHE,CHICAGO,IL,GREATER NORTH- PULASKIE LOCAL,IL,10-Nov-83,1984,21,1.0,0,0,0,0,N,N,5-Dec-84,"$222,000.00 ",$0.00 ,1
941be7540cb,4222545004,"InterArts Management, Inc.",BLOOMINGTON,IL,JPMORGAN CHASE BANK NATL ASSOC,IL,24-Aug-10,2010,0,2.0,0,0,0,1,Y,N,24-Aug-10,"$18,084.00 ",$0.00 ,1
c2e8e9cc963,2188825001,CDPHONEBOOK INCORPORATED,WHEATON,IL,CAPITAL ONE NATL ASSOC,VA,21-Dec-06,2007,1,1.0,0,1,0,1,N,N,31-Jan-07,"$25,000.00 ",$0.00 ,1
d84d5d790f1,8886274000,CDD TRANSPORT CORP,ALGONQUIN,IL,BBCN BANK,CA,25-May-05,2005,10,2.0,5,10,1,1,0,N,31-May-05,"$5,000.00 ",$0.00 ,0
2537c9067c6,2219114008,ELLIOTS OFF BROADWAY DELI,WESTMONT,IL,URBAN PARTNERSHIP BANK,IL,27-Jul-98,1998,3,1.0,0,0,1,0,0,Y,31-Dec-98,"$48,000.00 ",$0.00 ,1
7dfc4a288ea,3711774003,THE COMIX REVOLUTION INC,MOUNT PROSPECT,IL,BANK OF AMERICA NATL ASSOC,IL,25-Apr-00,2000,5,1.0,4,9,1,1,0,N,31-Mar-01,"$50,000.00 ",$0.00 ,1
d8e1edb1b6c,2689814000,JOYCE FASHION GROUP,BATAVIA,IL,ITASCA BANK & TRUST CO.,IL,7-Jan-99,1999,16,1.0,0,0,1,0,Y,N,30-Nov-00,"$250,000.00 ",$0.00 ,1
1355fc62c75,3503684006,"GORDY'S MACHINE AND TOOL, INC",SPRINGERTON,IL,PEOPLES NATL BANK NATL ASSOC,IL,30-Dec-99,2000,2,2.0,0,0,1,1,0,Y,31-Jan-00,"$100,000.00 ",$0.00 ,1
ca37f7336a6,9356463010,DEWITT DECORATING,GRANITE CITY,IL,WELLS FARGO BANK NATL ASSOC,SD,20-Jun-96,1996,1,1.0,0,0,1,0,0,N,31-Jul-96,"$15,000.00 ",$0.00 ,1
7deb178642e,9012404006,PIZZA PERFECT INC.,LOMBARD,IL,"READYCAP LENDING, LLC",CA,28-Jul-05,2005,14,1.0,0,14,24850,1,0,N,31-Oct-05,"$194,000.00 ",$0.00 ,0
113492bbbf0,9429863003,COLINKURTIS ADVERTISING & DESI,LOVES PARK,IL,CASTLE BANK NATL ASSOC,IL,30-Jul-96,1996,2,2.0,0,0,1,0,N,Y,31-Jul-96,"$10,917.00 ",$0.00 ,1
e04dd567e50,3606314003,UR CHICAGO INC,CHICAGO,IL,BANK OF AMERICA NATL ASSOC,IL,28-Feb-00,2000,9,1.0,9,9,1,1,0,N,31-Mar-01,"$42,700.00 ",$0.00 ,1
a19ae505491,2247374002,IRON HORSE RESTAURANT,ROUND LAKE,IL,TRANSAMERICA SMALL BUS. CAPITA,SC,10-Aug-98,1998,3,1.0,0,0,1,0,0,N,30-Sep-98,"$110,000.00 ",$0.00 ,1
3e08accbc2f,2780385010,Chaden Sbai MC S C,TINLEY PARK,IL,JPMORGAN CHASE BANK NATL ASSOC,IL,26-Oct-07,2008,6,2.0,2,4,0,1,Y,N,31-Mar-08,"$25,000.00 ",$0.00 ,1
1bcd4aeea57,4296303002,"KEARNEY FERTILIZER, INC.",BONNIE,IL,COMMUNITY 1ST BK OF HEARTLAND,IL,5-Nov-90,1991,11,1.0,0,0,1,0,N,N,31-Jan-91,"$146,399.00 ",$0.00 ,1
d97bfc03871,5403244005,TWINS,HARWOOD HEIGHTS,IL,BBCN BANK,IL,16-May-02,2002,2,1.0,0,2,1,1,0,N,30-Jun-02,"$70,000.00 ",$0.00 ,1
7e1bc23e22e,4295435007,Windy City Surveillance Corpor,CHICAGO,IL,"PNC BANK, NATIONAL ASSOCIATION",DE,4-Oct-10,2011,6,2.0,1,11,0,1,N,N,1-Dec-10,"$50,000.00 ",$0.00 ,1
4e9999fd273,1034694006,"SACRAMENTO FOODS, INC.",CHICAGO,IL,BANK - AMERICA NATL ASSOC,IL,14-Mar-97,1997,2,1.0,0,0,1,0,N,Y,30-Apr-97,"$50,000.00 ",$0.00 ,1
e1c246a48d6,3269964008,THE PLAYROOM LLC,UNIVERSITY PARK,IL,JPMORGAN CHASE BANK NATL ASSOC,IL,18-Oct-99,2000,2,2.0,0,0,1,0,0,N,31-Mar-00,"$56,426.00 ",$0.00 ,1
af2d5c53943,1118054010,"BJN UNLIMITED, INC.",PALATINE,IL,CITIBANK INTERNATIONAL,CA,10-Apr-97,1997,6,1.0,0,0,1,0,0,N,30-Nov-98,"$50,000.00 ",$0.00 ,1
a86a8301114,7970504006,"BIG GUY & SONS TIRES, INC",PRINCETON,IL,HEARTLAND BK & TR CO,IL,21-Oct-04,2005,2,2.0,0,0,1,1,0,Y,30-Nov-04,"$60,000.00 ",$0.00 ,1
2a77e9c584c,1199325005,MOBILE GATEWAY INC.,PLAINFIELD,IL,BANK OF AMERICA NATL ASSOC,NC,17-Feb-05,2005,10,1.0,0,10,1,1,Y,N,31-May-05,"$146,454.00 ",$0.00 ,1
2917b624fbc,5653744005,PROSTAT CORP.&STEPHEN HALPERIN,BENSENVILLE,IL,BMO HARRIS BK NATL ASSOC,IL,29-Aug-02,2002,4,1.0,0,0,1,1,Y,N,31-May-04,"$80,000.00 ",$0.00 ,1
5fb8cb32ffd,9736423000,MARRILEE BRIDAL & FORMAL,ARLINGTON HTS.,IL,STATE BANK OF THE LAKES,IL,7-Nov-96,1997,2,1.0,0,0,1,0,N,Y,31-Mar-97,"$40,000.00 ",$0.00 ,1
5a080814917,8113584008,FLYER PUBLICATIONS INCORPORATE,ORLAND PARK,IL,CITIZENS BANK NATL ASSOC,RI,15-Nov-04,2005,6,1.0,0,6,1,1,Y,N,28-Feb-06,"$10,000.00 ",$0.00 ,1
d080e8257c3,8214034006,MICOMP COMPUTER CENTER INC,ARLINGTON HEIGHTS,IL,BBCN BANK,CA,2-Dec-04,2005,4,1.0,4,4,1,1,Y,N,31-Dec-04,"$95,000.00 ",$0.00 ,1
5796cc41ad5,6251654004,MCDANIEL JUNCTION 66,PEORIA,IL,JPMORGAN CHASE BANK NATL ASSOC,IL,16-Apr-03,2003,1,1.0,0,1,1,1,Y,N,31-May-03,"$25,000.00 ",$0.00 ,1
4d129d4d6b0,5521694001,SUPERIOR WIRELESS INC,GLEN ELLYN,IL,JPMORGAN CHASE BANK NATL ASSOC,IL,11-Jul-02,2002,25,1.0,6,19,1,1,0,N,31-Jul-02,"$205,700.00 ",$0.00 ,0
6d5efd25657,8863204009,A RADIO PERSONALITY CO,NAPERVILLE,IL,BBCN BANK,CA,16-May-05,2005,2,1.0,2,2,1,1,0,N,31-May-05,"$5,000.00 ",$0.00 ,0
52e42fe7d04,2117135009,"Concrete Express, Ltd.",FRANKLIN PARK,IL,JPMORGAN CHASE BANK NATL ASSOC,IL,9-Nov-06,2007,5,2.0,0,5,0,1,Y,N,30-Nov-06,"$37,521.00 ",$0.00 ,1
205a52cdf60,2284235001,Comap LLC,ROSCOE,IL,JPMORGAN CHASE BANK NATL ASSOC,IL,19-Feb-07,2007,4,2.0,0,4,0,1,N,N,28-Feb-07,"$10,200.00 ",$0.00 ,1
71117dab9e7,6698424001,"BRINK STREET DENTAL, L.L.C.",CRYSTAL LAKE,IL,"SOMERCOR 504, INC.",IL,18-Sep-03,2003,10,1.0,5,0,1,1,N,N,16-Jun-04,"$156,000.00 ",$0.00 ,1
a58403d2ed6,9268744007,JIM CONNER ENTERPRISES,BENTON,IL,PEOPLES NATL BANK NATL ASSOC,IL,14-Nov-05,2006,20,1.0,0,0,1,2,N,N,31-Dec-05,"$370,000.00 ",$0.00 ,1
2ea90cd715b,8711453008,BEAR BONES ENTERTAINMENT INC.,SYCAMORE,IL,OLD SECOND NATIONAL BANK,IL,17-Oct-95,1996,3,1.0,0,0,1,0,N,Y,31-Oct-95,"$10,000.00 ",$0.00 ,1
ef43c8116c7,6058854003,FAIRVIEW CLEANERS,WESTMONT,IL,JPMORGAN CHASE BANK NATL ASSOC,IL,29-Jan-03,2003,4,1.0,0,4,1,1,0,N,28-Feb-03,"$60,000.00 ",$0.00 ,1
3543e264b26,1917995002,"K II Electrical Contractors, I",Woodstock,IL,BMO HARRIS BK NATL ASSOC,IL,13-Jul-06,2006,2,1.0,0,0,0,1,Y,N,30-Sep-06,"$222,731.00 ",$0.00 ,1
5d56b02b93c,1651045001,"IDEAS IN ADVERTISING, INC.",OSWEGO,IL,CITIZENS BANK NATL ASSOC,RI,7-Feb-06,2006,1,1.0,2,3,0,1,N,N,28-Feb-06,"$59,000.00 ",$0.00 ,1
a1afbda5cf9,1906164009,"OCOMA PETRO, INC.",HOFFMAN ESTATES,IL,ASSOCIATED BANK NATL ASSOC,WI,16-Mar-98,1998,8,2.0,0,0,1,0,N,N,30-Sep-98,"$375,000.00 ",$0.00 ,1
da9024c36a5,5231705000,Country Financial,Aurora,IL,AMER BK & TR COMPANY NATL ASSO,IA,23-May-12,2012,1,1.0,2,1,0,1,N,N,1-Jun-12,"$75,000.00 ",$0.00 ,1
01466c5b62a,2040636003,SIGHTMARK INC,NAPERVILLE,IL,SMALL BUS. GROWTH CORP,IL,18-May-06,2006,10,1.0,4,0,1,1,0,N,14-Feb-07,"$352,000.00 ",$0.00 ,1
3c37b321ded,4046034008,FALGUNI ENTERPRISES INC,GLENDALE HEIGHTS,IL,BANK OF THE WEST,CA,3-Nov-00,2001,3,1.0,0,3,1,1,0,N,31-Jan-01,"$125,000.00 ",$0.00 ,1
d47e0134253,7471124005,MARKETING CONCEPTS & SALES INC,ELGIN,IL,CAPITAL ONE NATL ASSOC,VA,26-May-04,2004,2,1.0,0,0,1,1,0,Y,31-Oct-04,"$75,000.00 ",$0.00 ,1
7a9700d9f0c,2699246002,EDGAR'S MEXICAN FOODS INC,CHICAGO,IL,BANCO POPULAR NORTH AMERICA,NY,5-Mar-07,2007,8,1.0,0,8,63150,1,Y,N,30-Apr-07,"$11,665.00 ",$0.00 ,1
33d84e2721c,3097353009,CIRCLE R STEAKHOUSE,WEST FRANKFORT,IL,U.S. BANK NATIONAL ASSOCIATION,IL,4-Jan-88,1988,120,1.0,0,0,0,0,N,N,8-Jan-88,"$625,000.00 ",$0.00 ,0
e7855380a9b,2605785004,"COLRIMAR, INC.",ELMWOOD PARK,IL,JPMORGAN CHASE BANK NATL ASSOC,IL,30-Jul-07,2007,2,2.0,2,2,0,1,N,N,31-Oct-07,"$25,300.00 ",$0.00 ,0
a0bcc44c4f4,2806205001,Shoe Addixion Inc,CHICAGO,IL,BBCN BANK,CA,9-Nov-07,2008,1,2.0,2,3,0,1,N,N,30-Nov-07,"$20,000.00 ",$0.00 ,0
8ce62eee5fd,1952045005,ACE LIMOUSINE OF CHICAGO INC.,ADDISON,IL,CITIZENS BANK NATL ASSOC,RI,3-Aug-06,2006,15,1.0,1,116,0,1,N,N,31-Aug-06,"$100,000.00 ",$0.00 ,0
8ed0b8ca9a1,2988215004,Central States Golf Management,Fillmore,IL,LIBERTY BANK,MO,6-Mar-08,2008,15,2.0,15,15,0,2,N,N,31-Mar-08,"$160,000.00 ",$0.00 ,1
8f83f333da2,2018694000,KIRBY'S FLOOR & CARPET,CRYSTAL LAKE,IL,WELLS FARGO BANK NATL ASSOC,SD,29-Apr-98,1998,2,1.0,0,0,1,0,0,N,31-May-98,"$285,000.00 ",$0.00 ,1
b2ab566f9cf,9929643003,FIRST AVE. JEWELRY,STERLING,IL,U.S. BANK NATIONAL ASSOCIATION,IL,29-Jan-97,1997,2,2.0,0,0,1,0,N,Y,31-Oct-97,"$64,000.00 ",$0.00 ,1
c99f8642ca0,3325033010,VENTURE PRECISION MACHINING CO,URBANA,IL,BUSEY BANK,IL,28-Oct-88,1989,39,1.0,0,0,0,0,N,N,31-Jan-89,"$363,000.00 ",$0.00 ,1
815416b906b,1848415009,Kevin P. Reilly Insurance Grou,CHICAGO,IL,JPMORGAN CHASE BANK NATL ASSOC,IL,31-May-06,2006,1,2.0,0,1,0,1,Y,N,30-Jun-06,"$78,796.00 ",$0.00 ,1
6770afb9b77,5153713004,ARCHITECTURAL IRON WORKS AND L,DECATUR,IL,BUSEY BANK,IL,13-Oct-92,1993,13,1.0,0,0,1,0,N,N,31-Jan-93,"$250,000.00 ",$0.00 ,1
0a88b7c5eef,2888033009,HARLANS,STERLING,IL,MIDLAND STATES BANK,IL,9-Apr-87,1987,8,2.0,0,0,0,0,N,N,25-Aug-87,"$120,000.00 ",$0.00 ,0
ab27f833e3e,6290294006,"D.4J.R., INC.",SHILOH,IL,SMALL BUS. GROWTH CORP,IL,2-May-03,2003,25,2.0,25,0,43783,1,N,N,14-Apr-04,"$503,000.00 ",$0.00 ,1
2766fee6f51,2875496007,"SEAN KEELEY RESTAURANT, LLC",SPRINGFIELD,IL,CITIZENS EQUITY FIRST CU,IL,29-Jun-07,2007,18,2.0,18,0,1,1,0,N,1-Apr-10,"$120,000.00 ",$0.00 ,1
f7415852b74,5189254006,"ALLSTAR PRINTING & PROMOTION,I",WHEATON,IL,WHEATON BANK & TRUST,IL,31-Jan-02,2002,5,1.0,0,0,1,2,0,Y,31-May-02,"$80,000.00 ",$0.00 ,1
213812d349c,6141514007,ARLEX TECHNOLOGIES INC,CHICAGO,IL,WELLS FARGO BANK NATL ASSOC,CA,3-Mar-03,2003,4,1.0,0,4,1,1,Y,N,31-Mar-03,"$86,911.00 ",$0.00 ,1
16be6390f4e,1775015005,"Khushi Enterprises, Inc.",BERWYN,IL,JPMORGAN CHASE BANK NATL ASSOC,IL,19-Apr-06,2006,4,1.0,0,4,0,1,Y,N,30-Jun-06,"$603,099.00 ",$0.00 ,1
7193d960b29,7405733006,"DR. WILLIAM A. HOWE, D.D.S.",AURORA,IL,OLD SECOND NATIONAL BANK,IL,4-Aug-94,1994,3,1.0,0,0,1,0,N,N,31-Oct-94,"$135,000.00 ",$0.00 ,1
7baf53a4bed,6269514006,ETERNAL INC,JUSTICE,IL,BANCO POPULAR NORTH AMERICA,NY,24-Apr-03,2003,2,1.0,3,2,1,1,0,N,31-Jul-03,"$1,330,000.00 ",$0.00 ,1
3f7c783b34c,7806163002,THE CAROUSEL RESTAURANT & BAR,WALNUT,IL,FEDERAL DEPOSIT INSUR CORP,DC,16-Nov-94,1995,8,2.0,0,0,1,0,N,Y,31-Jan-95,"$50,000.00 ",$0.00 ,0
b8e093f2997,3787174007,COOLEY ELECTRIC,SHATTUE,IL,FIRST NATIONAL BANK IN CARLYLE,IL,13-Jun-00,2000,3,1.0,0,0,1,1,0,Y,31-Aug-00,"$50,000.00 ",$0.00 ,1
eb397c7dd5a,3771224004,PEARLE VISION,CRYSTAL LAKE,IL,URBAN PARTNERSHIP BANK,IL,2-Jun-00,2000,7,2.0,0,0,62907,1,N,N,31-Aug-00,"$335,342.00 ",$0.00 ,1
b5f6c34e10f,6552373000,SPEX CAR WASH,EVANSTON,IL,GE CAP. SMALL BUS. FINAN CORP,TX,8-Apr-94,1994,12,1.0,0,0,1,0,N,N,31-Jul-94,"$520,000.00 ",$0.00 ,1
e1e77ccb0ab,7857224003,DUNDEE MARKET INC,NORTHBROOK,IL,BBCN BANK,CA,28-Sep-04,2004,10,1.0,10,10,1,1,Y,N,,"$150,000.00 ",$0.00 ,1
fa193f9c21f,1432654000,ROBERT & MARY BRETZMAN,CHRISTOPHER,IL,PEOPLES NATL BANK NATL ASSOC,IL,23-Jul-97,1997,1,2.0,0,0,1,0,N,N,31-Oct-97,"$72,000.00 ",$0.00 ,1
a0ba0236917,1746725007,"DR. DAVID R. JUEL, DDS, LTD",OAK PARK,IL,U.S. BANK NATIONAL ASSOCIATION,OH,3-Apr-06,2006,4,1.0,0,4,0,1,Y,N,31-May-06,"$34,467.00 ",$0.00 ,1
658eb84fb18,2361676005,LBW ACQUISITION INC,CLARENDON HILLS,IL,JPMORGAN CHASE BANK NATL ASSOC,OH,25-Aug-06,2006,15,2.0,1,15,1,1,0,N,31-Oct-06,"$731,000.00 ",$0.00 ,1
db3fd796ef4,9902163001,"CHICAGO DINER, INC.",CHICAGO,IL,WELLS FARGO BANK NATL ASSOC,SD,16-Jan-97,1997,25,1.0,0,0,1,0,T,N,30-Jun-97,"$24,473.00 ",$0.00 ,1
994a2efe126,2453416005,G & G BUILDERS LLC,CHICAGO,IL,JPMORGAN CHASE BANK NATL ASSOC,IL,3-Oct-06,2007,5,1.0,0,5,1,2,Y,N,31-Oct-06,"$68,927.00 ",$0.00 ,0
8d7c4dae2ee,3505573005,KB TOOLS & EQUIPMENT,SIDNEY,IL,JPMORGAN CHASE BANK NATL ASSOC,IL,15-Aug-89,1989,1,2.0,0,0,1,0,N,N,31-Jan-90,"$48,000.00 ",$0.00 ,1
fd5827bdb42,6452664003,CANDY WONDERLAND,DOLTON,IL,BBCN BANK,CA,27-Jun-03,2003,4,1.0,0,4,1,0,0,N,31-Jul-03,"$10,000.00 ",$0.00 ,0
ffcd25c95f1,2691132004,PROSPECT FOODS INC,CHAMPAIGN,IL,SMALL BUS. GROWTH CORP,IL,23-Feb-83,1983,90,2.0,0,0,0,0,N,N,5-Oct-83,"$336,000.00 ",$0.00 ,1
b06bf978b07,9785313009,ROSELAND FUR SALON,CHICAGO,IL,MB FINAN BANK NATL ASSOC,IL,22-Nov-96,1997,1,1.0,0,0,1,0,N,Y,31-Jan-97,"$45,000.00 ",$0.00 ,1
